gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx942,80,832,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,126.5111,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,110.34,253.83
gfx942,80,832,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1629.9861,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,135.15,199.61
gfx942,80,864,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,63.069,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,75.41,294.2
gfx942,80,864,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,72.4752,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0122,87.5,284.39
gfx942,80,864,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,119.3426,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,106.28,241.62
gfx942,80,864,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,208.093,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,121.9,217.62
gfx942,80,864,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,34.284,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,52.85,280.52
gfx942,80,864,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,72.5074,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,99.96,237.71
gfx942,80,864,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,125.2553,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,115.73,218.71
gfx942,80,864,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,227.6644,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,127.34,209.56
gfx942,80,864,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,128.6918,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,112.64,254.11
gfx942,80,864,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1621.772,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,141.05,202.06
gfx942,80,896,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,64.0635,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,76.99,297.18
gfx942,80,896,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,5,78.3774,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,83.91,269.24
gfx942,80,896,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,122.2459,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0001,107.6,240.17
gfx942,80,896,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,215.5319,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,122.05,212.85
gfx942,80,896,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,31.9122,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,58.88,310.1
gfx942,80,896,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,72.5613,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,103.58,242.05
gfx942,80,896,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,129.3996,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,116.17,214.74
gfx942,80,896,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,234.335,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,128.3,205.84
gfx942,80,896,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,127.1591,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,118.22,261.82
gfx942,80,896,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1625.0578,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.98,203.08
gfx942,80,928,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,2,63.47,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,80.49,307.57
gfx942,80,928,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,79.6231,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0113,85.55,271.2
gfx942,80,928,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,136.1321,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,100.07,219.53
gfx942,80,928,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,220.0682,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,123.81,211.14
gfx942,80,928,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,37.8221,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,51.46,269.01
gfx942,80,928,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,83.4406,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,93.3,214.42
gfx942,80,928,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,138.2408,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,112.62,203.85
gfx942,80,928,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,240.8724,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,129.27,202.43
gfx942,80,928,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,144.1832,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,107.98,234.99
gfx942,80,928,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1617.039,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,151.95,205.53
gfx942,80,960,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,63.8488,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,82.77,313.32
gfx942,80,960,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,79.2255,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0113,88.94,278.77
gfx942,80,960,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,143.1662,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,98.44,212.4
gfx942,80,960,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,225.6161,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,124.93,208.56
gfx942,80,960,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,38.0747,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,52.88,274.54
gfx942,80,960,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,85.7512,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,93.91,212.46
gfx942,80,960,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,145.9369,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,110.36,195.79
gfx942,80,960,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,249.1234,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,129.3,197.83
gfx942,80,960,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,144.9161,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,111.14,237.88
gfx942,80,960,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1651.2708,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,153.93,202.68
gfx942,80,992,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,64.0178,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,85.3,320.04
gfx942,80,992,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,79.4487,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0113,91.65,284.17
gfx942,80,992,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,5,144.9329,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0111,100.48,213.43
gfx942,80,992,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,231.1257,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,126.01,206.14
gfx942,80,992,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,38.8125,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,53.6,276.5
gfx942,80,992,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,86.0399,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,96.72,215.56
gfx942,80,992,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,149.3701,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,111.42,193.93
gfx942,80,992,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,257.0723,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,129.48,193.75
gfx942,80,992,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,147.2472,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,113.03,238.11
gfx942,80,992,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1654.6373,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,158.73,203.68
gfx942,80,1024,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,64.618,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,87.24,324.55
gfx942,80,1024,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,69.8401,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0126,107.62,330.31
gfx942,80,1024,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,122.3998,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0103,122.81,257.0
gfx942,80,1024,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,204.7715,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,146.82,235.55
gfx942,80,1024,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,33.1248,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,64.83,332.38
gfx942,80,1024,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,69.1981,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,124.14,272.76
gfx942,80,1024,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,130.9293,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.21,224.24
gfx942,80,1024,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,234.3291,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,146.63,214.79
gfx942,80,1024,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,133.0623,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,129.11,267.93
gfx942,80,1024,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1629.401,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,166.39,208.26
gfx942,80,1088,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,2,68.9803,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0003,86.83,318.04
gfx942,80,1088,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,70.9618,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0125,112.54,338.94
gfx942,80,1088,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,116.6238,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0103,136.95,278.72
gfx942,80,1088,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,209.5445,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,152.44,235.82
gfx942,80,1088,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,38.0536,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,59.96,303.97
gfx942,80,1088,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,71.3684,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,127.88,273.65
gfx942,80,1088,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,123.1017,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,148.28,244.89
gfx942,80,1088,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,231.4342,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,157.74,222.01
gfx942,80,1088,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,144.3588,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,126.45,255.14
gfx942,80,1088,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1864.7058,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,154.48,184.48
gfx942,80,1152,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,2,69.3779,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,91.41,330.15
gfx942,80,1152,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,81.761,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0124,103.42,306.19
gfx942,80,1152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,126.3343,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,133.86,265.6
gfx942,80,1152,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,218.9086,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,154.51,231.12
gfx942,80,1152,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,38.9465,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,62.03,311.3
gfx942,80,1152,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,80.2148,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,120.47,251.64
gfx942,80,1152,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,133.2161,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.08,232.2
gfx942,80,1152,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,237.3906,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,162.83,220.85
gfx942,80,1152,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,152.0566,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,127.11,249.98
gfx942,80,1152,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1838.6425,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,165.89,189.63
gfx942,80,1216,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,69.8952,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0003,95.77,341.53
gfx942,80,1216,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10210,2,84.1672,opus_gemm_gfx942_splitk_legacy_bf16ws_512x128x128x64_2x4_16x16x16_0x0x0,0.0063,106.04,309.12
gfx942,80,1216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,136.2773,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,130.99,253.92
gfx942,80,1216,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,230.1112,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,155.15,224.99
gfx942,80,1216,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,40.891,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,62.36,310.12
gfx942,80,1216,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,89.1691,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,114.4,233.72
gfx942,80,1216,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,144.8848,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,140.81,218.93
gfx942,80,1216,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,253.5598,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,160.92,210.91
gfx942,80,1216,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,163.8236,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,124.53,239.22
gfx942,80,1216,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1867.2445,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,172.42,189.22
gfx942,80,1280,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,70.1294,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,100.48,354.18
gfx942,80,1280,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,70.2519,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0123,133.74,384.34
gfx942,80,1280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,113.1564,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,166.06,315.06
gfx942,80,1280,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,207.5568,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,181.06,255.13
gfx942,80,1280,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,33.0359,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,81.26,400.72
gfx942,80,1280,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,68.8696,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,155.91,312.12
gfx942,80,1280,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,134.0772,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,160.17,242.44
gfx942,80,1280,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,234.9621,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,182.79,232.06
gfx942,80,1280,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,147.463,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.63,273.76
gfx942,80,1280,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,1863.112,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,181.9,192.15
gfx942,80,1344,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,2,86.5215,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,85.51,298.25
gfx942,80,1344,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,86.4311,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0119,114.14,323.77
gfx942,80,1344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,163.497,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0119,120.68,224.47
gfx942,80,1344,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,8,310.5438,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0124,127.07,174.32
gfx942,80,1344,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.7425,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,61.62,301.59
gfx942,80,1344,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,109.14,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,103.3,202.96
gfx942,80,1344,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,200.1761,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,112.64,166.31
gfx942,80,1344,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,379.9798,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,118.68,146.26
gfx942,80,1344,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,188.3113,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,119.74,220.64
gfx942,80,1344,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,2337.0159,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,152.26,155.18
gfx942,80,1408,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,2,87.14,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,88.95,307.22
gfx942,80,1408,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,98.1528,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,105.29,295.12
gfx942,80,1408,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,181.8419,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,113.67,207.59
gfx942,80,1408,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,329.8368,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0118,125.33,167.7
gfx942,80,1408,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.3815,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,65.07,316.26
gfx942,80,1408,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,108.5362,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,108.82,210.13
gfx942,80,1408,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,202.613,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,116.59,168.2
gfx942,80,1408,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,383.4989,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,123.19,147.65
gfx942,80,1408,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,189.5244,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,124.64,225.46
gfx942,80,1408,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,2339.4681,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,159.35,157.01
gfx942,80,1472,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,2,87.0502,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,93.09,318.65
gfx942,80,1472,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,108.9128,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.012,99.2,274.99
gfx942,80,1472,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,201.0336,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0119,107.49,192.99
gfx942,80,1472,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,344.0269,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0106,125.62,164.21
